"filename", "language", "JSON", "JavaScript", "YAML", "Ignore", "MS SQL", "Python", "Rust", "TypeScript", "Properties", "CSS", "XML", "TypeScript JSX", "HTML", "comment", "blank", "total"
"/home/admins/projects/pessoa/frontend/src/components/editor/components/Editor.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 506, 0, 72, 79, 657
"/home/admins/projects/pessoa/frontend/src/components/editor/components/PageBreakIndicator.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 89, 0, 0, 14, 103
"/home/admins/projects/pessoa/frontend/src/components/editor/components/page/PageCanvas.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 5, 4, 28
"/home/admins/projects/pessoa/frontend/src/components/editor/components/toolbar/Toolbar.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 568, 0, 60, 71, 699
"/home/admins/projects/pessoa/frontend/src/components/editor/components/ui/ErrorDisplay.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 4, 4, 32
"/home/admins/projects/pessoa/frontend/src/components/editor/components/ui/LoadingSpinner.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 4, 3, 28
"/home/admins/projects/pessoa/frontend/src/components/editor/components/ui/StatusIndicator.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 113, 0, 10, 11, 134
"/home/admins/projects/pessoa/frontend/src/components/editor/config/constants.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 145, 0, 0, 0, 0, 0, 33, 31, 209
"/home/admins/projects/pessoa/frontend/src/components/editor/config/index.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 4, 1, 6
"/home/admins/projects/pessoa/frontend/src/components/editor/extensions/DialogueBlock.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 95, 0, 0, 0, 0, 0, 10, 15, 120
"/home/admins/projects/pessoa/frontend/src/components/editor/extensions/DialogueText.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 2, 3, 18
"/home/admins/projects/pessoa/frontend/src/components/editor/extensions/Speaker.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 2, 3, 18
"/home/admins/projects/pessoa/frontend/src/components/editor/extensions/index.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 3
"/home/admins/projects/pessoa/frontend/src/components/editor/hooks/index.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 4
"/home/admins/projects/pessoa/frontend/src/components/editor/hooks/useEditorCore.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 292, 0, 0, 0, 0, 0, 38, 47, 377
"/home/admins/projects/pessoa/frontend/src/components/editor/hooks/useEditorInstance.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 215, 0, 0, 0, 0, 0, 31, 25, 271
"/home/admins/projects/pessoa/frontend/src/components/editor/hooks/useEditorState.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 67, 0, 0, 0, 0, 0, 20, 14, 101
"/home/admins/projects/pessoa/frontend/src/components/editor/hooks/useLayoutManagement.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 142, 0, 0, 0, 0, 0, 13, 31, 186
"/home/admins/projects/pessoa/frontend/src/components/editor/hooks/useResponsiveDesign.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 159, 0, 0, 0, 0, 0, 22, 31, 212
"/home/admins/projects/pessoa/frontend/src/components/editor/hooks/useYjsConnection.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 354, 0, 0, 0, 0, 0, 61, 49, 464
"/home/admins/projects/pessoa/frontend/src/components/editor/index.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 7, 6, 28
"/home/admins/projects/pessoa/frontend/src/components/editor/styles/responsive.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 502, 0, 0, 0, 86, 124, 712
"/home/admins/projects/pessoa/frontend/src/components/editor/styles/toolbar.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 328, 0, 0, 0, 51, 87, 466
"/home/admins/projects/pessoa/frontend/src/components/editor/styles/variables.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 96, 0, 0, 0, 38, 30, 164
"/home/admins/projects/pessoa/frontend/src/components/editor/types/index.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 309, 0, 0, 0, 0, 0, 31, 69, 409
"/home/admins/projects/pessoa/frontend/src/components/editor/utils/contentConverters.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 120, 0, 0, 0, 0, 0, 23, 24, 167
"/home/admins/projects/pessoa/frontend/src/components/editor/utils/formatters.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 27, 6, 109
"/home/admins/projects/pessoa/frontend/src/index.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 349, 0, 0, 0, 61, 66, 476
"/home/admins/projects/pessoa/frontend/src/main.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 7, 3, 22
"/home/admins/projects/pessoa/frontend/src/mobile-test.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 280, 0, 37, 317
"/home/admins/projects/pessoa/frontend/src/services/ApiService.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 131, 0, 0, 0, 0, 0, 39, 33, 203
"/home/admins/projects/pessoa/frontend/src/test/auth.test.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 1, 4, 33
